"existencia_de_reunioes_do_conselho_nos_ultimos_12_meses",1277,"Existência de reuniões do conselho nos últimos 12 meses"
"existencia_de_servico_de_atendimento_ao_publico",11998,"Existência de serviço de atendimento ao público"
"existencia_de_servico_de_inspecao_municipal_sim_para_controlar_a_qualidade_dos_produtos_de_origem_animal",1151,"Existência de Serviço de Inspeção Municipal (SIM) para controlar a qualidade dos produtos de origem animal"
"existencia_de_servico_de_nefrologia_em_estabelecimento_publico_ou_conveniado_com_o_sus",1623,"Existência de serviço de nefrologia em estabelecimento público ou conveniado com o SUS"
"existencia_de_servicos_e_bens_duraveis",11855,"Existência de serviços e bens duráveis"
"existencia_de_servicos_regulares_de_transporte_nos_municipios_e_tipo_de_transporte",1086,"Existência de serviços regulares de transporte nos municípios e tipo de transporte"
"existencia_de_tablet_no_domicilio",686,"Existência de tablet no domicílio"
"existencia_de_telefone",12062,"Existência de telefone"
"existencia_de_telefone_fixo_convencional",948,"Existência de telefone fixo convencional"
"existencia_de_telefone_movel_celular",949,"Existência de telefone móvel celular"
"existencia_de_televisao_com_conversor_para_receber_sinal_digital_de_televisao_aberta",939,"Existência de televisão com conversor para receber sinal digital de televisão aberta"
"existencia_de_televisao_e_tipo_de_televisao",974,"Existência de televisão e tipo de televisão"
"existencia_de_televisao_no_domicilio",937,"Existência de televisão no domicílio"
"existencia_de_transporte_coletivo_por_onibus_intermunicipal_e_caracteristicas_do_servico",1091,"Existência de transporte coletivo por ônibus intermunicipal e características do serviço"
"existencia_de_transporte_coletivo_por_onibus_intramunicipal",1087,"Existência de transporte coletivo por ônibus intramunicipal"
"existencia_de_utilizacao_da_internet_no_domicilio",688,"Existência de utilização da Internet no domicílio"
"existencia_de_violencia_ou_crime_ocorrido_nos_arredores_do_domicilio",1392,"Existência de violência ou crime ocorrido nos arredores do domicílio"
"existencia_e_avaliacao_dos_servicos_nos_arredores_do_domicilio",1388,"Existência e avaliação dos serviços nos arredores do domicílio"
"existencia_e_cobranca_do_servico_de_coleta",12012,"Existência e cobrança do serviço de coleta"
"existencia_e_etapas_do_tratamento_do_lodo",966,"Existência e etapas do tratamento do lodo"
"existencia_e_forma_de_cobranca_do_servico_de_esgotamento_sanitario",11456,"Existência e forma de cobrança do serviço de esgotamento sanitário"
"existencia_e_forma_de_cobranca_dos_servicos_especiais_ou_eventuais",12975,"Existência e forma de cobrança dos serviços especiais ou eventuais"
"existencia_e_forma_de_cobranca_pelo_servico",12983,"Existência e forma de cobrança pelo serviço"
"existencia_e_forma_de_protecao_na_captacao",11972,"Existência e forma de proteção na captação"
"existencia_e_localizacao_de_macromedidores",11988,"Existência e localização de macromedidores"
"existencia_e_localizacao_de_pontos_de_controle_ou_monitoramento_da_fluoretacao",11994,"Existência e localização de pontos de controle ou monitoramento da fluoretação"
"existencia_e_mes_de_racionamento_sazonal",973,"Existência e mês de racionamento sazonal"
"existencia_e_motivo_do_racionamento",11979,"Existência e motivo do racionamento"
"existencia_e_numero_de_banheiros_de_uso_exclusivo_do_domicilio",300,"Existência e número de banheiros de uso exclusivo do domicílio"
"existencia_e_numero_de_cooperativas_ou_associacoes_de_catadores",12978,"Existência e número de cooperativas ou associações de catadores"
"existencia_e_numero_de_interceptores",12010,"Existência e número de interceptores"
"existencia_e_programas_ou_acoes_de_controle_de_perdas_de_faturamento_da_agua_distribuida",991,"Existência e programas ou ações de controle de perdas de faturamento da água distribuída"
"existencia_e_tempo_de_interrupcao_da_fluoretacao",11993,"Existência e tempo de interrupção da fluoretação"
"existencia_e_tipo_de_analise_realizada_na_agua",11975,"Existência e tipo de análise realizada na água"
"existencia_e_tipo_de_cobranca",930,"Existência e tipo de cobrança"
"existencia_e_tipo_de_diferentes_criterios_para_determinacao_da_tarifa",979,"Existência e tipo de diferentes critérios para determinação da tarifa"
"existencia_e_tipo_de_instrumento_de_delegacao_do_servico",1009,"Existência e tipo de instrumento de delegação do serviço"
"existencia_e_tipo_de_meio_de_comunicacao",969,"Existência e tipo de meio de comunicação"
"existencia_e_tipo_de_orgao_regulador_do_servico",1013,"Existência e tipo de órgão regulador do serviço"
"existencia_e_tipo_de_poluicao_ou_contaminacao_na_captacao",12001,"Existência e tipo de poluição ou contaminação na captação"
"existencia_e_tipo_de_processamento_dos_residuos_solidos_de_servicos_de_saude_septicos",12201,"Existência e tipo de processamento dos resíduos sólidos de serviços de saúde sépticos"
"existencia_e_tipo_de_projeto_de_educacao_ambiental",972,"Existência e tipo de projeto de educação ambiental"
"existencia_e_tipo_de_registro_de_nascimento",297,"Existência e tipo de registro de nascimento"
"existencia_e_tipo_de_servico_de_atendimento_ao_publico",12015,"Existência e tipo de serviço de atendimento ao público"
"existencia_e_tipo_de_solucao_alternativa",968,"Existência e tipo de solução alternativa"
"existencia_e_tipo_de_tratamento_complementar",12008,"Existência e tipo de tratamento complementar"
"existencia_e_tipo_de_tratamento_complementar_por_desinfeccao",961,"Existência e tipo de tratamento complementar por desinfecção"
"existencia_e_tipo_de_tratamento_da_agua",11974,"Existência e tipo de tratamento da água"
"existencia_e_tipo_de_tratamento_do_lodo",12009,"Existência e tipo de tratamento do lodo"
"existencia_e_tipo_de_uso_a_jusante_do_corpo_receptor_do_esgoto",350,"Existência e tipo de uso a jusante do corpo receptor do esgoto"
"existencia_no_domicilio_de_morador_vitima_de_furto_ou_roubo",1385,"Existência no domicílio de morador vítima de furto ou roubo"
"existencia_ou_nao_de_pelo_menos_uma_das_deficiencias_investigadas",491,"Existência ou não de pelo menos uma das deficiências investigadas"
"expectativa_do_escolar_quanto_ao_nivel_de_escolaridade_que_alcancara",740,"Expectativa do escolar quanto ao nível de escolaridade que alcançará"
"expectativa_pretensao_do_escolar_apos_a_conclusao_do_curso_ciclo_de_estudos_em_que_se_encontra",741,"Expectativa/pretensão do escolar após a conclusão do curso/ciclo de estudos em que se encontra"
"experimentou_bebida_alcoolica_alguma_vez_na_vida",124,"Experimentou bebida alcoólica alguma vez na vida"
"exposicao_a_algum_fator_que_poderia_afetar_a_sua_saude",1267,"Exposição a algum fator que poderia afetar a sua saúde"
"faixa_de_pessoal_ocupado_no_programa_de_saude_da_familia_ou_similar",1593,"Faixa de pessoal ocupado no Programa de Saúde da Família ou similar"
"faixa_de_volume_de_consumo_de_agua",11984,"Faixa de volume de consumo de água"
"faixa_etaria_ideal_por_curso_frequentado",871,"Faixa etária ideal por curso frequentado"
"faixas_de_anos_de_experiencia_previa_no_mercado_formal_de_trabalho",1738,"Faixas de anos de experiência prévia no mercado formal de trabalho"
"faixas_de_idade",223,"Faixas de idade"
"faixas_de_pessoal_ocupado",319,"Faixas de pessoal ocupado"
"faixas_de_pessoal_ocupado_assalariado",370,"Faixas de pessoal ocupado assalariado"
"faixas_de_receita_total_em_r_1_000_00",11067,"Faixas de receita total (em R$ 1.000,00)"
"faixas_de_valor_de_receita",363,"Faixas de valor de receita"
"fatores_agravantes",12136,"Fatores agravantes"
"fatores_agravantes_da_erosao",12137,"Fatores agravantes da erosão"
"fatores_que_contribuiram_para_introducao_de_inovacoes_ambientais",911,"Fatores que contribuíram para introdução de inovações ambientais"
"fatores_que_prejudicaram_as_atividades_inovativas",731,"Fatores que prejudicaram as atividades inovativas"
"faz_transferencia_de_embrioes",342,"Faz transferência de embriões"
"finalidade_da_criacao",7940,"Finalidade da criação"
"finalidade_da_producao",1835,"Finalidade da produção"
"finalidade_da_viagem",892,"Finalidade da viagem"
"finalidade_do_acesso_a_internet",424,"Finalidade do acesso à internet"
"finalidade_do_financiamento",12543,"Finalidade do financiamento"
"finalidade_do_rebanho_bovino",225,"Finalidade do rebanho bovino"
"finalidade_do_servico_contratado",12571,"Finalidade do serviço contratado"
"finalidade_principal_da_producao_agropecuaria_do_estabelecimento",834,"Finalidade principal da produção agropecuária do estabelecimento"
"fonte_de_agua_utilizada",12602,"Fonte de água utilizada"
"fonte_de_emissao_de_gases_de_efeito_estufa",1340,"Fonte de emissão de gases de efeito estufa"
"fonte_de_energia_eletrica",827,"Fonte de energia elétrica"
"fonte_de_pagamento_do_plano_de_saude",1056,"Fonte de pagamento do plano de saúde"
"fonte_dos_recursos_nos_ultimos_12_meses",1178,"Fonte dos recursos nos últimos 12 meses"
"fontes_de_energia",12683,"Fontes de energia"
"fontes_de_informacao_empregadas",714,"Fontes de informação empregadas"
"forma_de_abastecimento_de_agua",61,"Forma de abastecimento de água"
"forma_de_abastecimento_de_agua_e_tipo_de_canalizacao",12104,"Forma de abastecimento de água e tipo de canalização"
"forma_de_acesso",1333,"Forma de acesso"
"forma_de_aquisicao",1876,"Forma de aquisição"
"forma_de_atuacao_da_entidade",11478,"Forma de atuação da entidade"
"forma_de_calculo_da_tarifa",978,"Forma de cálculo da tarifa"
"forma_de_cobranca_do_servico_de_limpeza_urbana_e_coleta_de_lixo",11464,"Forma de cobrança do serviço de limpeza urbana e coleta de lixo"
"forma_de_declaracao_da_idade",286,"Forma de declaração da idade"
"forma_de_disposicao_no_solo",354,"Forma de disposição no solo"
"forma_de_disposicao_no_solo_do_municipio",12200,"Forma de disposição no solo do município"
"forma_de_execucao_de_varricao_e_ou_capina",12188,"Forma de execução de varrição e/ou capina"
"forma_de_execucao_do_servico",12965,"Forma de execução do serviço"
"forma_de_execucao_dos_servicos",12171,"Forma de execução dos serviços"
"forma_de_financiamento_dos_subsidios",935,"Forma de financiamento dos subsídios"
"forma_de_insercao_na_atividade_voluntaria",857,"Forma de inserção na atividade voluntária"
"forma_de_mao_de_obra",6,"Forma de mão-de-obra"
"forma_de_medicao_ou_estimacao",999,"Forma de medição ou estimação"
"forma_de_obtencao_das_terras",12774,"Forma de obtenção das terras"
"forma_de_obtencao_de_informacoes_tecnicas_recebidas_pelo_estabelecimento",837,"Forma de obtenção de informações técnicas recebidas pelo estabelecimento"
"forma_de_obtencao_do_produto_ou_servico",12507,"Forma de obtenção do produto ou serviço"
"forma_de_participacao_de_catadores",12979,"Forma de participação de catadores"
"formas_de_comercializacao",12352,"Formas de comercialização"
"formas_de_nomeacao_dos_as_diretores_as_das_escolas_da_rede_municipal_de_ensino",1521,"Formas de nomeação dos(as) Diretores(as) das escolas da rede municipal de ensino"
"fornecimento_da_caderneta_de_saude_da_crianca_para_ser_distribuida_nos_estabelecimentos_privados_de_saude_fora_da_rede_do_sus_que_realizam_parto_e_ou_imunizacao",1596,"Fornecimento da Caderneta de Saúde da Criança para ser distribuída nos estabelecimentos privados de saúde (fora da rede do SUS) que realizam parto e/ou imunização"
"frequencia_a_atividades_coletivas_de_sua_ou_de_outra_religiao_nos_ultimos_12_meses",1272,"Frequência a atividades coletivas de sua ou de outra religião, nos últimos 12 meses"
"frequencia_a_creche_ou_escola",12081,"Frequência à creche ou escola"
"frequencia_a_creche_ou_escola_nivel_de_ensino_e_serie_que_frequentavam",12403,"Frequência à creche ou escola, nível de ensino e série que frequentavam"
"frequencia_a_curso_de_educacao_profissional",881,"Frequência a curso de educação profissional"
"frequencia_a_curso_de_qualificacao_profissional",882,"Frequência a curso de qualificação profissional"
"frequencia_a_curso_tecnico_de_nivel_medio",877,"Frequência a curso técnico de nível médio"
"frequencia_a_curso_tecnico_de_nivel_medio_ou_normal_magisterio",895,"Frequência a curso técnico de nível médio ou normal (magistério)"
"frequencia_a_escola",204,"Frequência à escola"
"frequencia_a_escola_e_local_da_escola",538,"Frequência à escola e local da escola"
"frequencia_a_escola_e_rede_de_ensino_que_frequentavam",12094,"Frequência à escola e rede de ensino que frequentavam"
"frequencia_a_escola_ou_creche_e_curso_e_serie_que_frequentavam",520,"Frequência à escola ou creche e curso e série que frequentavam"
"frequencia_a_escola_ou_creche_e_rede_de_ensino_que_frequentavam",465,"Frequência à escola ou creche e rede de ensino que frequentavam"
"frequencia_a_escola_grau_e_serie",290,"Frequência à escola, grau e série"
"frequencia_a_escola_rede_de_ensino_que_frequentavam_e_tempo_de_permanencia_diario_na_escola",12083,"Frequência à escola, rede de ensino que frequentavam e tempo de permanência diário na escola"
"frequencia_a_reunioes_com_outras_pessoas_para_pratica_de_atividades_esportivas_exercicios_fisicos_recreativos_ou_artisticos_nos_ultimos_12_meses",1271,"Frequência a reuniões com outras pessoas para prática de atividades esportivas, exercícios físicos, recreativos ou artísticos, nos últimos 12 meses"
"frequencia_a_reunioes_de_grupo_nos_ultimos_12_meses",1269,"Frequência a reuniões de grupo nos últimos 12 meses"
"frequencia_com_que_os_colegas_da_escola_os_trataram_bem_e_ou_foram_prestativos_com_eles",569,"Frequência com que os colegas da escola os trataram bem e/ou foram prestativos com eles"
"frequencia_com_que_receberam_a_visita_de_agente_comunitario_em_saude_acs_ou_membro_da_equipe_de_saude_da_familia_esf",1049,"Frequência com que receberam a visita de Agente Comunitário em Saúde (ACS) ou membro da Equipe de Saúde da Família (ESF)"
"frequencia_com_que_receberam_a_visita_de_agente_de_endemia",1078,"Frequência com que receberam a visita de agente de endemia"
"frequencia_com_que_se_sentiram_humilhados_pelas_provocacoes_de_colegas_de_escola",570,"Frequência com que se sentiram humilhados pelas provocações de colegas de escola"
"frequencia_com_que_usou_camisinha",1197,"Frequência com que usou camisinha"
"frequencia_da_analise_da_concentracao_de_fluor",11995,"Frequência da análise da concentração de fluor"
"frequencia_da_coleta_de_residuos_solidos",12186,"Frequência da coleta de resíduos sólidos"
"frequencia_das_reunioes_do_forum_da_agenda_21_local",483,"Frequência das reuniões do Fórum da Agenda 21 Local"
"frequencia_de_aulas_de_educacao_fisica_na_escola_nos_7_dias_anteriores_a_pesquisa",563,"Frequência de aulas de educação física na escola nos 7 dias anteriores à pesquisa"
"frequencia_de_consultas_medicas_nos_ultimos_12_meses_anteriores_a_pesquisa",1119,"Frequência de consultas médicas nos últimos 12 meses anteriores à pesquisa"
"frequencia_de_consumo_alimentar",565,"Frequência de consumo alimentar"
"frequencia_de_consumo_de_alimentos_em_restaurantes_fast_food_nos_7_dias_anteriores_a_pesquisa",765,"Frequência de consumo de alimentos em restaurantes fast-food, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_alimentos_industrializados_ou_ultraprocessados_salgados_nos_7_dias_anteriores_a_pesquisa",772,"Frequência de consumo de alimentos industrializados ou ultraprocessados salgados, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_feijao_nos_7_dias_anteriores_a_pesquisa",766,"Frequência de consumo de feijão, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_frutas_frescas_nos_7_dias_anteriores_a_pesquisa",768,"Frequência de consumo de frutas frescas, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_guloseimas_nos_7_dias_anteriores_a_pesquisa",770,"Frequência de consumo de guloseimas, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_legumes_e_ou_verduras_nos_7_dias_anteriores_a_pesquisa",767,"Frequência de consumo de legumes e/ou verduras, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_refrigerante_nos_7_dias_anteriores_a_pesquisa",771,"Frequência de consumo de refrigerante, nos 7 dias anteriores à pesquisa"
"frequencia_de_consumo_de_salgados_fritos_nos_7_dias_anteriores_a_pesquisa",769,"Frequência de consumo de salgados fritos, nos 7 dias anteriores à pesquisa"
"frequencia_de_dias_em_que_fez_atividade_fisica_por_60_minutos_ou_mais_nos_7_dias_anteriores_a_pesquisa",746,"Frequência de dias em que fez atividade física por 60 minutos ou mais nos 7 dias anteriores à pesquisa"
"frequencia_de_ida_ao_dentista",572,"Frequência de ida ao dentista"
"frequencia_de_uso_de_crack",568,"Frequência de uso de crack"
"frequencia_de_uso_de_drogas",566,"Frequencia de uso de drogas"
"frequencia_de_uso_de_maconha",567,"Frequência de uso de maconha"
"frequencia_de_utilizacao_da_internet",12297,"Frequência de utilização da internet"
"frequencia_de_violencia",1251,"Frequência de violência"
"frequencia_do_manuseio",1262,"Frequência do manuseio"
"frequencia_do_teletrabalho_no_domicilio",1681,"Frequência do teletrabalho no domicílio"
"frequencia_do_trabalho_no_domicilio",1678,"Frequência do trabalho no domicílio"
"frequencia_do_trabalho_voluntario",859,"Frequência do trabalho voluntário"
"frequencia_e_conclusao_do_curso_tecnico_de_nivel_medio_ou_normal_magisterio",878,"Frequência e conclusão do curso técnico de nível médio ou normal (magistério)"
"frequencia_que_trabalhava_por_24_horas_seguidas",1266,"Frequência que trabalhava por 24 horas seguidas"
"fumou_cigarro_alguma_vez_na_vida_mesmo_uma_ou_duas_tragadas",115,"Fumou cigarro alguma vez na vida, mesmo uma ou duas tragadas"
"funcao_da_entidade",11460,"Função da entidade"
"funcao_do_gestor_da_educacao_no_conselho_municipal_de_educacao",1516,"Função do gestor da educação no Conselho Municipal de Educação"
"funcionamento_de_servico_de_rede_movel_celular_para_telefonia_ou_internet_no_domicilio",955,"Funcionamento de serviço de rede móvel celular para telefonia ou Internet no domicílio"
"fundamento_da_separacao",1832,"Fundamento da separação"
"generos_da_industria_de_transformacao",8,"Gêneros da indústria de transformação"
"generos_de_comercio",320,"Gêneros de comércio"
"geracao_de_lodo_no_processo_de_tratamento",954,"Geração de lodo no processo de tratamento"
"geral_grupo_subgrupo_item_e_subitem",315,"Geral, grupo, subgrupo, item e subitem"
"geral_grupo_subgrupo_item_e_subitem_irsm",73,"Geral, grupo, subgrupo, item e subitem - IRSM"
"geral_grupos_subgrupos_itens_e_subitens",72,"Geral, grupos, subgrupos, itens e subitens"
"gestao_do_fundo_municipal_de_cultura",1538,"Gestão do Fundo Municipal de Cultura"
"grande_grupamento_e_secoes_da_classificacao_de_atividade_economica_cnae_2_0",956,"Grande grupamento e seções da classificação de atividade econômica (CNAE 2.0)"
"grande_regiao_e_unidade_da_federacao_de_destino",1378,"Grande Região e Unidade da Federação de destino"
"grande_regiao_e_unidade_da_federacao_de_origem",1374,"Grande Região e Unidade da Federação de origem"
"grandes_categorias_economicas",543,"Grandes categorias econômicas"
"grandes_grupos_de_ocupacao_no_trabalho_principal",12064,"Grandes grupos de ocupação no trabalho principal"
"grandes_grupos_subgrupos_principais_subgrupos_e_grupos_de_base_da_ocupacao_no_trabalho_principal",12397,"Grandes grupos, subgrupos principais, subgrupos e grupos de base da ocupação no trabalho principal"
"grandes_regioes",11068,"Grandes regiões"
"grandes_regioes_de_residencia_em_31_07_1995",11799,"Grandes Regiões de residência em 31/07/1995"
"grandes_regioes_e_unidades_da_federacao_das_pessoas_com_quem_residiram_antes_de_emigrarem",456,"Grandes Regiões e Unidades da Federação das pessoas com quem residiram antes de emigrarem"
"grandes_regioes_e_unidades_da_federacao_de_atuacao_das_empresas",12354,"Grandes regiões e unidades da federação de atuação das empresas"
"grau",291,"Grau"
"grau_de_dificuldade",623,"Grau de dificuldade"
"grau_de_dificuldade_para_ouvir",1281,"Grau de dificuldade para ouvir"
"grau_de_especializacao_do_estabelecimento",11,"Grau de especialização do estabelecimento"
"grau_de_importancia",701,"Grau de importância"
"grau_de_importancia_atribuido_a_propria_imagem_corporal",758,"Grau de importância atribuído à própria imagem corporal"
"grau_de_integracao_com_o_mercado",12,"Grau de integração com o mercado"
"grau_de_novidade_do_principal_produto_e_ou_principal_processo_nas_empresas_que_implementaram_inovacoes",711,"Grau de novidade do principal produto e/ou principal processo nas empresas que implementaram inovações"
"grau_do_curso_completo_mais_elevado",136,"Grau do curso completo mais elevado"
"grau_e_serie_que_frequentavam",135,"Grau e série que frequentavam"
"grau_que_frequentavam",12229,"Grau que frequentavam"
"grupamento_de_atividade_do_trabalho_principal",12072,"Grupamento de atividade do trabalho principal"
"grupamento_de_atividade_no_trabalho_principal",888,"Grupamento de atividade no trabalho principal"
"grupamento_ocupacional_no_trabalho_principal_pnadc",694,"Grupamento ocupacional no trabalho principal - PNADC"
"grupamentos_de_atividade_do_trabalho_principal",12166,"Grupamentos de atividade do trabalho principal"
"grupamentos_ocupacionais_no_trabalho_principal",12167,"Grupamentos ocupacionais no trabalho principal"
"grupo_de_atividade_economica",219,"Grupo de atividade econômica"
"grupo_de_idade",58,"Grupo de idade"
"grupo_de_idade_da_mae",950,"Grupo de idade da mãe"
"grupo_de_idade_da_mulher",246,"Grupo de idade da mulher"
"grupo_de_idade_do_homem",245,"Grupo de idade do homem"
"grupo_de_idade_do_primeiro_conjuge",666,"Grupo de idade do primeiro cônjuge"
"grupo_de_idade_do_segundo_conjuge",667,"Grupo de idade do segundo cônjuge"
"grupo_de_pessoas",1414,"Grupo de pessoas"
"grupo_de_produtos",11045,"Grupo de produtos"
"grupos_de_alimentos_e_alimentos",394,"Grupos de alimentos e alimentos"
"grupos_de_anos_de_direcao_dos_trabalhos_nos_estabelecimentos_agropecuarios",12775,"Grupos de anos de direção dos trabalhos nos estabelecimentos agropecuários"
"grupos_de_anos_de_estudo",71,"Grupos de anos de estudo"
"grupos_de_anos_de_estudo_da_pessoa_responsavel_pelo_domicilio",11567,"Grupos de anos de estudo da pessoa responsável pelo domicílio"
"grupos_de_anos_de_estudo_das_mulheres",12302,"Grupos de anos de estudo das mulheres"
"grupos_de_anos_em_que_fixaram_residencia_no_pais",304,"Grupos de anos em que fixaram residência no país"
"grupos_de_area_colhida",12523,"Grupos de área colhida"
"grupos_de_area_cortada",12518,"Grupos de área cortada"
"grupos_de_area_de_espellho_dagua",12737,"Grupos de área de espellho d'água"
"grupos_de_area_de_lavoura",12603,"Grupos de área de lavoura"
"grupos_de_area_de_pastagem",12625,"Grupos de área de pastagem"
"grupos_de_area_total",220,"Grupos de área total"
"grupos_de_atividade_economica",12517,"Grupos de atividade econômica"
"grupos_de_atividades",12223,"Grupos de atividades"
"grupos_de_cabecas_de_asininos",12723,"Grupos de cabeças de asininos"
"grupos_de_cabecas_de_bovinos",3244,"Grupos de cabeças de bovinos"
"grupos_de_cabecas_de_bubalinos",12726,"Grupos de cabeças de bubalinos"
"grupos_de_cabecas_de_caprinos",12728,"Grupos de cabeças de caprinos"
"grupos_de_cabecas_de_equinos",12722,"Grupos de cabeças de equinos"
"grupos_de_cabecas_de_galinhas_galos_frangos_frangas_e_pintos",12653,"Grupos de cabeças de galinhas, galos, frangos, frangas e pintos"
"grupos_de_cabecas_de_muares",12724,"Grupos de cabeças de muares"
"grupos_de_cabecas_de_ovinos",12732,"Grupos de cabeças de ovinos"
"grupos_de_cabecas_de_suinos",12649,"Grupos de cabeças de suínos"
"grupos_de_capacidade_util",11278,"Grupos de capacidade útil"
"grupos_de_despesa",12189,"Grupos de despesa"
"grupos_de_horas_habitualmente_trabalhadas_por_semana_em_todos_os_trabalhos",11803,"Grupos de horas habitualmente trabalhadas por semana em todos os trabalhos"
"grupos_de_horas_habitualmente_trabalhadas_por_semana_no_trabalho_principal",12045,"Grupos de horas habitualmente trabalhadas por semana no trabalho principal"
"grupos_de_horas_trabalhadas_por_semana_em_todos_os_trabalhos",12103,"Grupos de horas trabalhadas por semana em todos os trabalhos"
"grupos_de_idade_a_partir_dos_10_anos",70,"Grupos de idade a partir dos 10 anos"
"grupos_de_idade_com_que_comecaram_a_trabalhar",12034,"Grupos de idade com que começaram a trabalhar"
"grupos_de_idade_da_mae_na_ocasiao_do_parto",239,"Grupos de idade da mãe na ocasião do parto"
"grupos_de_idade_da_mulher_na_data_da_abertura_do_processo",736,"Grupos de idade da mulher na data da abertura do processo"
"grupos_de_idade_da_mulher_na_data_da_sentenca",275,"Grupos de idade da mulher na data da sentença"
"grupos_de_idade_da_pessoa_de_referencia_da_familia",12508,"Grupos de idade da pessoa de referência da família"
"grupos_de_idade_da_pessoa_falecida",259,"Grupos de idade da pessoa falecida"
"grupos_de_idade_da_pessoa_responsavel_pela_familia",12240,"Grupos de idade da pessoa responsável pela família"
"grupos_de_idade_da_pessoa_responsavel_pelo_domicilio",11562,"Grupos de idade da pessoa responsável pelo domicílio"
"grupos_de_idade_das_mulheres",12232,"Grupos de idade das mulheres"
"grupos_de_idade_das_pessoas_ao_falecerem",420,"Grupos de idade das pessoas ao falecerem"
"grupos_de_idade_do_chefe_da_familia",282,"Grupos de idade do chefe da família"
"grupos_de_idade_do_marido_na_data_da_abertura_do_processo",735,"Grupos de idade do marido na data da abertura do processo"
"grupos_de_idade_do_marido_na_data_da_sentenca",274,"Grupos de idade do marido na data da sentença"
"grupos_de_idade_do_prefeito",12450,"Grupos de idade do prefeito"
"grupos_de_idade_dos_conjuges_na_data_da_abertura_do_processo",267,"Grupos de idade dos cônjuges na data da abertura do processo"
"grupos_de_idade_dos_conjuges_na_data_da_sentenca",277,"Grupos de idade dos cônjuges na data da sentença"
"grupos_de_idade_e_nivel_de_ensino",582,"Grupos de idade e nível de ensino"
"grupos_de_ocupacao_antiga_classificacao_no_trabalho_principal",12394,"Grupos de ocupação (antiga classificação) no trabalho principal"
"grupos_de_ocupacao_do_trabalho_principal",12047,"Grupos de ocupação do trabalho principal"
"grupos_de_pessoal_ocupado",11574,"Grupos de pessoal ocupado"
"grupos_de_pessoas_da_familia",12577,"Grupos de pessoas da família"
"grupos_de_pessoas_no_empreendimento",12105,"Grupos de pessoas no empreendimento"
"grupos_de_produtos",215,"Grupos de produtos"
"grupos_de_renda_dos_estabelecimentos_agropecuarios",141,"Grupos de renda dos estabelecimentos agropecuários"
"grupos_de_renda_monetaria_dos_estabelecimentos_agropecuarios",285,"Grupos de renda monetária dos estabelecimentos agropecuários"
"grupos_de_unidades_habitacionais",494,"Grupos de unidades habitacionais"
"grupos_e_classes_de_atividade",12440,"Grupos e classes de atividade"
"grupos_e_classes_industriais",542,"Grupos e classes industriais"
"grupos_e_subgrupos_de_produtos",216,"Grupos e subgrupos de produtos"
"grupos_e_tipos_de_despesa",313,"Grupos e tipos de despesa"
"grupos_industriais_selecionados",844,"Grupos industriais selecionados"
"grupos_taxonomicos",12919,"Grupos taxonômicos"
"grupos_taxonomicos_habito_ou_forma_de_vida",454,"Grupos taxonômicos, hábito ou forma de vida"
"grupos_subgrupos_e_produtos",217,"Grupos, subgrupos e produtos"
"habitats",12921,"Habitats"
"habito_ou_forma_de_vida",12931,"Hábito ou forma de vida"
"idade",287,"Idade"
"idade_da_mae_na_ocasiao_do_parto",240,"Idade da mãe na ocasião do parto"
"idade_das_mulheres",252,"Idade das mulheres"
"idade_do_homem",251,"Idade do homem"
"idade_do_titular_do_orgao_gestor",1054,"Idade do titular do órgão gestor"
"idade_do_a_falecido_a",260,"Idade do(a) falecido(a)"
"idade_media_da_agencia_de_publicidade",440,"Idade média da agência de publicidade"
"idade_quando_experimentou_bebida_alcoolica_pela_1a_vez",128,"Idade quando experimentou bebida alcoólica pela 1ª vez"
"idade_quando_experimentou_cigarro_pela_1a_vez",117,"Idade quando experimentou cigarro pela 1ª vez"
"idade_quando_teve_relacao_sexual_pela_1a_vez",153,"Idade quando teve relação sexual pela 1ª vez"
"idade_que_deixou_de_frequentar_escola_pela_ultima_vez",897,"Idade que deixou de frequentar escola pela última vez"
"iluminacao_eletrica",2613,"Iluminação elétrica"
"impacto_das_inovacoes_de_produto_e_ou_processo",702,"Impacto das inovações de produto e/ou processo"
"impactos_ambientais_causados_pelas_inovacoes",880,"Impactos ambientais causados pelas inovações"
"implantacao_colocacao_do_diu_nos_servicos_de_saude_de_atencao_basica",1611,"Implantação/colocação do DIU nos serviços de saúde de Atenção Básica"
"implementacao_de_acoes_durante_a_pandemia_da_covid_19",1252,"Implementação de ações durante a pandemia da COVID-19"
"implementacao_de_acoes_para_assegurar_a_protecao_social_das_familias_e_individuos_em_situacao_de_risco_e_ou_vulnerabilidade_social",1253,"Implementação de ações para assegurar a proteção social das famílias e indivíduos em situação de risco e/ou vulnerabilidade social"
"inclusao_de_acoes_previstas_na_politica_nacional_de_saude_integral_da_populacao_negra_no_plano",1583,"Inclusão de ações previstas na Política Nacional de Saúde Integral da População Negra no plano"
"indicacao_do_servico_executado",12221,"Indicação do serviço executado"
